# CIDR,network(start) address,end address,prefix,subnet mask
190.104.128.0/18,190.104.128.0,190.104.191.255,18,255.255.192.0
190.110.226.0/23,190.110.226.0,190.110.227.255,23,255.255.254.0
190.112.168.0/22,190.112.168.0,190.112.171.255,22,255.255.252.0
190.112.208.0/21,190.112.208.0,190.112.215.255,21,255.255.248.0
190.113.92.0/22,190.113.92.0,190.113.95.255,22,255.255.252.0
190.114.224.0/21,190.114.224.0,190.114.231.255,21,255.255.248.0
190.121.160.0/20,190.121.160.0,190.121.175.255,20,255.255.240.0
190.128.128.0/17,190.128.128.0,190.128.255.255,17,255.255.128.0
190.211.240.0/22,190.211.240.0,190.211.243.255,22,255.255.252.0
191.97.120.0/21,191.97.120.0,191.97.127.255,21,255.255.248.0
192.231.116.0/24,192.231.116.0,192.231.116.255,24,255.255.255.0
200.1.200.0/21,200.1.200.0,200.1.207.255,21,255.255.248.0
200.3.248.0/21,200.3.248.0,200.3.255.255,21,255.255.248.0
200.7.14.0/24,200.7.14.0,200.7.14.255,24,255.255.255.0
200.9.4.0/22,200.9.4.0,200.9.7.255,22,255.255.252.0
200.10.141.0/24,200.10.141.0,200.10.141.255,24,255.255.255.0
200.10.228.0/22,200.10.228.0,200.10.231.255,22,255.255.252.0
200.12.146.0/24,200.12.146.0,200.12.146.255,24,255.255.255.0
200.26.176.0/21,200.26.176.0,200.26.183.255,21,255.255.248.0
200.61.224.0/20,200.61.224.0,200.61.239.255,20,255.255.240.0
200.85.32.0/19,200.85.32.0,200.85.63.255,19,255.255.224.0
200.108.128.0/20,200.108.128.0,200.108.143.255,20,255.255.240.0
200.115.16.0/23,200.115.16.0,200.115.17.255,23,255.255.254.0
200.124.120.0/24,200.124.120.0,200.124.120.255,24,255.255.255.0
201.131.51.0/24,201.131.51.0,201.131.51.255,24,255.255.255.0
201.217.0.0/18,201.217.0.0,201.217.63.255,18,255.255.192.0
201.220.25.0/24,201.220.25.0,201.220.25.255,24,255.255.255.0
201.222.48.0/21,201.222.48.0,201.222.55.255,21,255.255.248.0
