# CIDR,network(start) address,end address,prefix,subnet mask,number of addresses
185.143.176.0/22,185.143.176.0,185.143.179.255,22,255.255.252.0,1024
185.145.120.0/22,185.145.120.0,185.145.123.255,22,255.255.252.0,1024
185.146.176.0/22,185.146.176.0,185.146.179.255,22,255.255.252.0,1024
185.149.168.0/22,185.149.168.0,185.149.171.255,22,255.255.252.0,1024
185.150.2.0/24,185.150.2.0,185.150.2.255,24,255.255.255.0,256
185.151.136.0/22,185.151.136.0,185.151.139.255,22,255.255.252.0,1024
185.153.52.0/23,185.153.52.0,185.153.53.255,23,255.255.254.0,512
185.154.188.0/24,185.154.188.0,185.154.188.255,24,255.255.255.0,256
185.162.72.0/23,185.162.72.0,185.162.73.255,23,255.255.254.0,512
185.163.200.0/22,185.163.200.0,185.163.203.255,22,255.255.252.0,1024
185.165.47.0/24,185.165.47.0,185.165.47.255,24,255.255.255.0,256
185.168.224.0/22,185.168.224.0,185.168.227.255,22,255.255.252.0,1024
185.174.96.0/22,185.174.96.0,185.174.99.255,22,255.255.252.0,1024
185.181.248.0/22,185.181.248.0,185.181.251.255,22,255.255.252.0,1024
185.182.148.0/22,185.182.148.0,185.182.151.255,22,255.255.252.0,1024
185.184.40.0/24,185.184.40.0,185.184.40.255,24,255.255.255.0,256
185.188.192.0/22,185.188.192.0,185.188.195.255,22,255.255.252.0,1024
185.189.208.0/22,185.189.208.0,185.189.211.255,22,255.255.252.0,1024
185.189.216.0/22,185.189.216.0,185.189.219.255,22,255.255.252.0,1024
185.190.26.0/24,185.190.26.0,185.190.26.255,24,255.255.255.0,256
185.191.220.0/22,185.191.220.0,185.191.223.255,22,255.255.252.0,1024
185.201.24.0/22,185.201.24.0,185.201.27.255,22,255.255.252.0,1024
185.202.110.0/24,185.202.110.0,185.202.110.255,24,255.255.255.0,256
185.205.88.0/22,185.205.88.0,185.205.91.255,22,255.255.252.0,1024
185.205.202.0/24,185.205.202.0,185.205.202.255,24,255.255.255.0,256
185.207.128.0/22,185.207.128.0,185.207.131.255,22,255.255.252.0,1024
185.212.252.0/22,185.212.252.0,185.212.255.255,22,255.255.252.0,1024
185.217.37.0/24,185.217.37.0,185.217.37.255,24,255.255.255.0,256
185.222.252.0/22,185.222.252.0,185.222.255.255,22,255.255.252.0,1024
185.229.108.0/22,185.229.108.0,185.229.111.255,22,255.255.252.0,1024
185.234.12.0/24,185.234.12.0,185.234.12.255,24,255.255.255.0,256
185.241.207.0/24,185.241.207.0,185.241.207.255,24,255.255.255.0,256
185.247.92.0/22,185.247.92.0,185.247.95.255,22,255.255.252.0,1024
185.252.210.0/24,185.252.210.0,185.252.210.255,24,255.255.255.0,256
188.92.208.0/21,188.92.208.0,188.92.215.255,21,255.255.248.0,2048
188.93.88.0/21,188.93.88.0,188.93.95.255,21,255.255.248.0,2048
188.121.192.0/19,188.121.192.0,188.121.223.255,19,255.255.224.0,8192
188.123.128.0/19,188.123.128.0,188.123.159.255,19,255.255.224.0,8192
188.129.128.0/17,188.129.128.0,188.129.255.255,17,255.255.128.0,32768
188.169.0.0/16,188.169.0.0,188.169.255.255,16,255.255.0.0,65536
188.209.128.0/20,188.209.128.0,188.209.143.255,20,255.255.240.0,4096
188.214.109.0/24,188.214.109.0,188.214.109.255,24,255.255.255.0,256
188.227.192.0/22,188.227.192.0,188.227.195.255,22,255.255.252.0,1024
188.244.119.0/24,188.244.119.0,188.244.119.255,24,255.255.255.0,256
192.122.253.0/24,192.122.253.0,192.122.253.255,24,255.255.255.0,256
193.9.48.0/24,193.9.48.0,193.9.48.255,24,255.255.255.0,256
193.9.51.0/24,193.9.51.0,193.9.51.255,24,255.255.255.0,256
193.24.126.0/24,193.24.126.0,193.24.126.255,24,255.255.255.0,256
193.29.184.0/23,193.29.184.0,193.29.185.255,23,255.255.254.0,512
193.29.190.0/23,193.29.190.0,193.29.191.255,23,255.255.254.0,512
193.33.236.0/23,193.33.236.0,193.33.237.255,23,255.255.254.0,512
193.39.193.0/24,193.39.193.0,193.39.193.255,24,255.255.255.0,256
193.41.59.0/24,193.41.59.0,193.41.59.255,24,255.255.255.0,256
193.104.20.0/24,193.104.20.0,193.104.20.255,24,255.255.255.0,256
193.105.237.0/24,193.105.237.0,193.105.237.255,24,255.255.255.0,256
193.138.97.0/24,193.138.97.0,193.138.97.255,24,255.255.255.0,256
193.162.132.0/23,193.162.132.0,193.162.133.255,23,255.255.254.0,512
193.176.212.0/22,193.176.212.0,193.176.215.255,22,255.255.252.0,1024
193.228.1.0/24,193.228.1.0,193.228.1.255,24,255.255.255.0,256
193.228.126.0/24,193.228.126.0,193.228.126.255,24,255.255.255.0,256
193.243.183.0/26,193.243.183.0,193.243.183.63,26,255.255.255.192,64
194.15.96.0/22,194.15.96.0,194.15.99.255,22,255.255.252.0,1024
194.26.230.0/23,194.26.230.0,194.26.231.255,23,255.255.254.0,512
194.31.8.0/24,194.31.8.0,194.31.8.255,24,255.255.255.0,256
194.48.200.0/24,194.48.200.0,194.48.200.255,24,255.255.255.0,256
194.60.250.0/24,194.60.250.0,194.60.250.255,24,255.255.255.0,256
194.99.158.0/24,194.99.158.0,194.99.158.255,24,255.255.255.0,256
194.165.62.0/24,194.165.62.0,194.165.62.255,24,255.255.255.0,256
194.247.16.0/23,194.247.16.0,194.247.17.255,23,255.255.254.0,512
195.5.179.0/24,195.5.179.0,195.5.179.255,24,255.255.255.0,256
195.54.178.0/23,195.54.178.0,195.54.179.255,23,255.255.254.0,512
195.69.140.0/22,195.69.140.0,195.69.143.255,22,255.255.252.0,1024
195.96.130.0/23,195.96.130.0,195.96.131.255,23,255.255.254.0,512
195.96.145.0/24,195.96.145.0,195.96.145.255,24,255.255.255.0,256
195.114.6.0/23,195.114.6.0,195.114.7.255,23,255.255.254.0,512
195.211.116.0/22,195.211.116.0,195.211.119.255,22,255.255.252.0,1024
212.52.14.0/24,212.52.14.0,212.52.14.255,24,255.255.255.0,256
212.52.28.0/24,212.52.28.0,212.52.28.255,24,255.255.255.0,256
212.58.96.0/19,212.58.96.0,212.58.127.255,19,255.255.224.0,8192
212.72.128.0/19,212.72.128.0,212.72.159.255,19,255.255.224.0,8192
213.108.131.0/24,213.108.131.0,213.108.131.255,24,255.255.255.0,256
213.108.134.0/24,213.108.134.0,213.108.134.255,24,255.255.255.0,256
213.131.32.0/19,213.131.32.0,213.131.63.255,19,255.255.224.0,8192
213.134.15.0/24,213.134.15.0,213.134.15.255,24,255.255.255.0,256
213.139.236.0/22,213.139.236.0,213.139.239.255,22,255.255.252.0,1024
213.157.192.0/19,213.157.192.0,213.157.223.255,19,255.255.224.0,8192
213.200.0.0/19,213.200.0.0,213.200.31.255,19,255.255.224.0,8192
213.217.16.0/22,213.217.16.0,213.217.19.255,22,255.255.252.0,1024
217.11.160.0/22,217.11.160.0,217.11.163.255,22,255.255.252.0,1024
217.11.164.0/23,217.11.164.0,217.11.165.255,23,255.255.254.0,512
217.26.222.0/24,217.26.222.0,217.26.222.255,24,255.255.255.0,256
217.147.224.0/20,217.147.224.0,217.147.239.255,20,255.255.240.0,4096
