# CIDR,network(start) address,end address,prefix,subnet mask
185.241.4.0/22,185.241.4.0,185.241.7.255,22,255.255.252.0
185.241.24.0/22,185.241.24.0,185.241.27.255,22,255.255.252.0
185.246.172.0/22,185.246.172.0,185.246.175.255,22,255.255.252.0
185.246.252.0/22,185.246.252.0,185.246.255.255,22,255.255.252.0
185.248.160.0/22,185.248.160.0,185.248.163.255,22,255.255.252.0
185.248.226.0/24,185.248.226.0,185.248.226.255,24,255.255.255.0
185.253.72.0/23,185.253.72.0,185.253.73.255,23,255.255.254.0
185.253.75.0/24,185.253.75.0,185.253.75.255,24,255.255.255.0
185.254.104.0/22,185.254.104.0,185.254.107.255,22,255.255.252.0
185.255.164.0/22,185.255.164.0,185.255.167.255,22,255.255.252.0
188.64.200.0/21,188.64.200.0,188.64.207.255,21,255.255.248.0
188.64.208.0/22,188.64.208.0,188.64.211.255,22,255.255.252.0
188.120.128.0/19,188.120.128.0,188.120.159.255,19,255.255.224.0
188.190.104.0/22,188.190.104.0,188.190.107.255,22,255.255.252.0
188.190.120.0/22,188.190.120.0,188.190.123.255,22,255.255.252.0
188.191.147.0/24,188.191.147.0,188.191.147.255,24,255.255.255.0
188.191.224.0/21,188.191.224.0,188.191.231.255,21,255.255.248.0
188.208.132.0/23,188.208.132.0,188.208.133.255,23,255.255.254.0
188.210.255.0/24,188.210.255.0,188.210.255.255,24,255.255.255.0
192.30.140.0/23,192.30.140.0,192.30.141.255,23,255.255.254.0
192.54.204.0/24,192.54.204.0,192.54.204.255,24,255.255.255.0
192.86.25.0/24,192.86.25.0,192.86.25.255,24,255.255.255.0
192.86.89.0/24,192.86.89.0,192.86.89.255,24,255.255.255.0
192.114.0.0/15,192.114.0.0,192.115.255.255,15,255.254.0.0
192.116.0.0/15,192.116.0.0,192.117.255.255,15,255.254.0.0
192.118.0.0/16,192.118.0.0,192.118.255.255,16,255.255.0.0
192.132.244.0/24,192.132.244.0,192.132.244.255,24,255.255.255.0
192.133.36.0/24,192.133.36.0,192.133.36.255,24,255.255.255.0
192.160.252.0/24,192.160.252.0,192.160.252.255,24,255.255.255.0
192.189.70.0/24,192.189.70.0,192.189.70.255,24,255.255.255.0
192.206.86.0/24,192.206.86.0,192.206.86.255,24,255.255.255.0
192.206.222.0/23,192.206.222.0,192.206.223.255,23,255.255.254.0
192.206.224.0/23,192.206.224.0,192.206.225.255,23,255.255.254.0
192.206.226.0/24,192.206.226.0,192.206.226.255,24,255.255.255.0
193.16.147.0/24,193.16.147.0,193.16.147.255,24,255.255.255.0
193.16.238.0/24,193.16.238.0,193.16.238.255,24,255.255.255.0
193.17.42.0/24,193.17.42.0,193.17.42.255,24,255.255.255.0
193.17.74.0/24,193.17.74.0,193.17.74.255,24,255.255.255.0
193.27.92.0/23,193.27.92.0,193.27.93.255,23,255.255.254.0
193.28.155.0/24,193.28.155.0,193.28.155.255,24,255.255.255.0
193.31.56.0/22,193.31.56.0,193.31.59.255,22,255.255.252.0
193.32.96.0/22,193.32.96.0,193.32.99.255,22,255.255.252.0
193.33.16.0/23,193.33.16.0,193.33.17.255,23,255.255.254.0
193.33.234.0/23,193.33.234.0,193.33.235.255,23,255.255.254.0
193.34.56.0/22,193.34.56.0,193.34.59.255,22,255.255.252.0
193.36.176.0/24,193.36.176.0,193.36.176.255,24,255.255.255.0
193.37.128.0/23,193.37.128.0,193.37.129.255,23,255.255.254.0
193.37.130.0/24,193.37.130.0,193.37.130.255,24,255.255.255.0
193.41.202.0/24,193.41.202.0,193.41.202.255,24,255.255.255.0
193.41.208.0/23,193.41.208.0,193.41.209.255,23,255.255.254.0
193.42.56.0/22,193.42.56.0,193.42.59.255,22,255.255.252.0
193.43.244.0/22,193.43.244.0,193.43.247.255,22,255.255.252.0
193.46.64.0/24,193.46.64.0,193.46.64.255,24,255.255.255.0
193.47.56.0/22,193.47.56.0,193.47.59.255,22,255.255.252.0
193.47.165.0/24,193.47.165.0,193.47.165.255,24,255.255.255.0
193.47.248.0/24,193.47.248.0,193.47.248.255,24,255.255.255.0
193.93.96.0/22,193.93.96.0,193.93.99.255,22,255.255.252.0
193.104.62.0/24,193.104.62.0,193.104.62.255,24,255.255.255.0
193.104.77.0/24,193.104.77.0,193.104.77.255,24,255.255.255.0
193.104.115.0/24,193.104.115.0,193.104.115.255,24,255.255.255.0
193.104.117.0/24,193.104.117.0,193.104.117.255,24,255.255.255.0
193.104.119.0/24,193.104.119.0,193.104.119.255,24,255.255.255.0
193.104.147.0/24,193.104.147.0,193.104.147.255,24,255.255.255.0
193.105.99.0/24,193.105.99.0,193.105.99.255,24,255.255.255.0
193.105.199.0/24,193.105.199.0,193.105.199.255,24,255.255.255.0
193.105.203.0/24,193.105.203.0,193.105.203.255,24,255.255.255.0
193.106.52.0/22,193.106.52.0,193.106.55.255,22,255.255.252.0
193.106.204.0/22,193.106.204.0,193.106.207.255,22,255.255.252.0
193.108.195.0/24,193.108.195.0,193.108.195.255,24,255.255.255.0
193.111.201.0/24,193.111.201.0,193.111.201.255,24,255.255.255.0
193.138.92.0/24,193.138.92.0,193.138.92.255,24,255.255.255.0
193.142.151.0/24,193.142.151.0,193.142.151.255,24,255.255.255.0
193.150.127.0/24,193.150.127.0,193.150.127.255,24,255.255.255.0
193.163.2.0/24,193.163.2.0,193.163.2.255,24,255.255.255.0
193.163.75.0/24,193.163.75.0,193.163.75.255,24,255.255.255.0
193.163.84.0/24,193.163.84.0,193.163.84.255,24,255.255.255.0
193.163.128.0/24,193.163.128.0,193.163.128.255,24,255.255.255.0
193.168.164.0/22,193.168.164.0,193.168.167.255,22,255.255.252.0
193.169.70.0/23,193.169.70.0,193.169.71.255,23,255.255.254.0
193.169.88.0/23,193.169.88.0,193.169.89.255,23,255.255.254.0
193.169.246.0/23,193.169.246.0,193.169.247.255,23,255.255.254.0
193.186.2.0/24,193.186.2.0,193.186.2.255,24,255.255.255.0
193.187.92.0/22,193.187.92.0,193.187.95.255,22,255.255.252.0
193.201.155.128/25,193.201.155.128,193.201.155.255,25,255.255.255.128
193.202.8.0/21,193.202.8.0,193.202.15.255,21,255.255.248.0
193.202.80.0/21,193.202.80.0,193.202.87.255,21,255.255.248.0
193.203.8.0/22,193.203.8.0,193.203.11.255,22,255.255.252.0
193.218.207.128/25,193.218.207.128,193.218.207.255,25,255.255.255.128
193.222.129.0/24,193.222.129.0,193.222.129.255,24,255.255.255.0
193.238.208.0/22,193.238.208.0,193.238.211.255,22,255.255.252.0
193.239.108.0/22,193.239.108.0,193.239.111.255,22,255.255.252.0
193.242.102.0/24,193.242.102.0,193.242.102.255,24,255.255.255.0
193.242.220.0/22,193.242.220.0,193.242.223.255,22,255.255.252.0
193.254.206.0/23,193.254.206.0,193.254.207.255,23,255.255.254.0
194.8.76.0/23,194.8.76.0,194.8.77.255,23,255.255.254.0
194.8.88.0/23,194.8.88.0,194.8.89.255,23,255.255.254.0
194.28.46.0/23,194.28.46.0,194.28.47.255,23,255.255.254.0
194.29.32.0/20,194.29.32.0,194.29.47.255,20,255.255.240.0
194.31.58.0/24,194.31.58.0,194.31.58.255,24,255.255.255.0
194.31.176.0/22,194.31.176.0,194.31.179.255,22,255.255.252.0
194.36.88.0/22,194.36.88.0,194.36.91.255,22,255.255.252.0
194.41.120.0/22,194.41.120.0,194.41.123.255,22,255.255.252.0
194.50.71.0/24,194.50.71.0,194.50.71.255,24,255.255.255.0
194.50.175.0/24,194.50.175.0,194.50.175.255,24,255.255.255.0
194.54.168.0/22,194.54.168.0,194.54.171.255,22,255.255.252.0
194.56.215.0/24,194.56.215.0,194.56.215.255,24,255.255.255.0
194.88.108.0/22,194.88.108.0,194.88.111.255,22,255.255.252.0
194.88.136.0/23,194.88.136.0,194.88.137.255,23,255.255.254.0
194.90.0.0/16,194.90.0.0,194.90.255.255,16,255.255.0.0
194.99.60.0/22,194.99.60.0,194.99.63.255,22,255.255.252.0
194.110.249.0/24,194.110.249.0,194.110.249.255,24,255.255.255.0
194.114.146.0/23,194.114.146.0,194.114.147.255,23,255.255.254.0
194.116.168.0/24,194.116.168.0,194.116.168.255,24,255.255.255.0
194.146.24.0/23,194.146.24.0,194.146.25.255,23,255.255.254.0
194.146.38.0/23,194.146.38.0,194.146.39.255,23,255.255.254.0
194.150.218.0/23,194.150.218.0,194.150.219.255,23,255.255.254.0
194.153.101.0/24,194.153.101.0,194.153.101.255,24,255.255.255.0
194.177.16.0/22,194.177.16.0,194.177.19.255,22,255.255.252.0
194.187.36.0/22,194.187.36.0,194.187.39.255,22,255.255.252.0
194.187.84.0/22,194.187.84.0,194.187.87.255,22,255.255.252.0
194.213.4.0/24,194.213.4.0,194.213.4.255,24,255.255.255.0
194.242.24.0/23,194.242.24.0,194.242.25.255,23,255.255.254.0
194.247.166.0/23,194.247.166.0,194.247.167.255,23,255.255.254.0
195.3.136.0/22,195.3.136.0,195.3.139.255,22,255.255.252.0
195.10.194.0/24,195.10.194.0,195.10.194.255,24,255.255.255.0
195.10.220.0/24,195.10.220.0,195.10.220.255,24,255.255.255.0
195.18.8.0/22,195.18.8.0,195.18.11.255,22,255.255.252.0
195.28.166.0/23,195.28.166.0,195.28.167.255,23,255.255.254.0
195.28.180.0/23,195.28.180.0,195.28.181.255,23,255.255.254.0
195.60.232.0/22,195.60.232.0,195.60.235.255,22,255.255.252.0
195.62.18.0/23,195.62.18.0,195.62.19.255,23,255.255.254.0
195.62.30.0/23,195.62.30.0,195.62.31.255,23,255.255.254.0
195.66.96.0/24,195.66.96.0,195.66.96.255,24,255.255.255.0
195.66.118.0/24,195.66.118.0,195.66.118.255,24,255.255.255.0
195.78.120.0/23,195.78.120.0,195.78.121.255,23,255.255.254.0
195.82.108.0/22,195.82.108.0,195.82.111.255,22,255.255.252.0
195.82.128.0/23,195.82.128.0,195.82.129.255,23,255.255.254.0
195.93.234.0/23,195.93.234.0,195.93.235.255,23,255.255.254.0
195.95.183.0/24,195.95.183.0,195.95.183.255,24,255.255.255.0
195.110.40.0/23,195.110.40.0,195.110.41.255,23,255.255.254.0
195.114.28.0/23,195.114.28.0,195.114.29.255,23,255.255.254.0
195.128.145.0/24,195.128.145.0,195.128.145.255,24,255.255.255.0
195.128.176.0/23,195.128.176.0,195.128.177.255,23,255.255.254.0
195.133.152.0/21,195.133.152.0,195.133.159.255,21,255.255.248.0
195.160.240.0/22,195.160.240.0,195.160.243.255,22,255.255.252.0
195.162.66.0/23,195.162.66.0,195.162.67.255,23,255.255.254.0
195.178.12.0/23,195.178.12.0,195.178.13.255,23,255.255.254.0
195.189.140.0/23,195.189.140.0,195.189.141.255,23,255.255.254.0
195.189.192.0/23,195.189.192.0,195.189.193.255,23,255.255.254.0
195.190.19.0/24,195.190.19.0,195.190.19.255,24,255.255.255.0
195.190.23.0/24,195.190.23.0,195.190.23.255,24,255.255.255.0
195.191.52.0/23,195.191.52.0,195.191.53.255,23,255.255.254.0
195.192.224.0/21,195.192.224.0,195.192.231.255,21,255.255.248.0
195.200.92.0/23,195.200.92.0,195.200.93.255,23,255.255.254.0
195.200.205.0/24,195.200.205.0,195.200.205.255,24,255.255.255.0
195.211.68.0/22,195.211.68.0,195.211.71.255,22,255.255.252.0
195.216.128.0/22,195.216.128.0,195.216.131.255,22,255.255.252.0
195.216.252.0/24,195.216.252.0,195.216.252.255,24,255.255.255.0
195.225.46.0/23,195.225.46.0,195.225.47.255,23,255.255.254.0
195.225.62.0/23,195.225.62.0,195.225.63.255,23,255.255.254.0
195.234.158.0/24,195.234.158.0,195.234.158.255,24,255.255.255.0
195.238.120.0/22,195.238.120.0,195.238.123.255,22,255.255.252.0
195.244.22.0/23,195.244.22.0,195.244.23.255,23,255.255.254.0
195.245.108.0/23,195.245.108.0,195.245.109.255,23,255.255.254.0
195.250.33.0/24,195.250.33.0,195.250.33.255,24,255.255.255.0
198.49.162.0/24,198.49.162.0,198.49.162.255,24,255.255.255.0
199.101.112.0/22,199.101.112.0,199.101.115.255,22,255.255.252.0
199.203.0.0/16,199.203.0.0,199.203.255.255,16,255.255.0.0
203.33.70.0/24,203.33.70.0,203.33.70.255,24,255.255.255.0
204.52.208.0/24,204.52.208.0,204.52.208.255,24,255.255.255.0
207.232.0.0/18,207.232.0.0,207.232.63.255,18,255.255.192.0
209.35.197.0/24,209.35.197.0,209.35.197.255,24,255.255.255.0
209.35.224.0/19,209.35.224.0,209.35.255.255,19,255.255.224.0
209.206.0.0/19,209.206.0.0,209.206.31.255,19,255.255.224.0
212.18.252.0/22,212.18.252.0,212.18.255.255,22,255.255.252.0
212.25.64.0/18,212.25.64.0,212.25.127.255,18,255.255.192.0
212.29.192.0/18,212.29.192.0,212.29.255.255,18,255.255.192.0
212.46.40.0/24,212.46.40.0,212.46.40.255,24,255.255.255.0
212.55.184.0/21,212.55.184.0,212.55.191.255,21,255.255.248.0
212.59.64.0/21,212.59.64.0,212.59.71.255,21,255.255.248.0
212.68.128.0/19,212.68.128.0,212.68.159.255,19,255.255.224.0
212.76.96.0/19,212.76.96.0,212.76.127.255,19,255.255.224.0
212.80.204.0/22,212.80.204.0,212.80.207.255,22,255.255.252.0
212.86.104.0/23,212.86.104.0,212.86.105.255,23,255.255.254.0
212.103.56.0/22,212.103.56.0,212.103.59.255,22,255.255.252.0
212.104.212.0/22,212.104.212.0,212.104.215.255,22,255.255.252.0
212.107.0.0/22,212.107.0.0,212.107.3.255,22,255.255.252.0
212.116.160.0/19,212.116.160.0,212.116.191.255,19,255.255.224.0
212.117.128.0/19,212.117.128.0,212.117.159.255,19,255.255.224.0
212.119.40.0/21,212.119.40.0,212.119.47.255,21,255.255.248.0
212.143.0.0/16,212.143.0.0,212.143.255.255,16,255.255.0.0
212.150.0.0/16,212.150.0.0,212.150.255.255,16,255.255.0.0
212.179.0.0/16,212.179.0.0,212.179.255.255,16,255.255.0.0
212.199.0.0/16,212.199.0.0,212.199.255.255,16,255.255.0.0
212.235.0.0/17,212.235.0.0,212.235.127.255,17,255.255.128.0
213.8.0.0/16,213.8.0.0,213.8.255.255,16,255.255.0.0
213.57.0.0/16,213.57.0.0,213.57.255.255,16,255.255.0.0
213.137.64.0/19,213.137.64.0,213.137.95.255,19,255.255.224.0
213.151.32.0/19,213.151.32.0,213.151.63.255,19,255.255.224.0
213.255.192.0/23,213.255.192.0,213.255.193.255,23,255.255.254.0
213.255.194.0/24,213.255.194.0,213.255.194.255,24,255.255.255.0
213.255.196.0/23,213.255.196.0,213.255.197.255,23,255.255.254.0
213.255.199.0/24,213.255.199.0,213.255.199.255,24,255.255.255.0
213.255.204.0/24,213.255.204.0,213.255.204.255,24,255.255.255.0
213.255.207.0/24,213.255.207.0,213.255.207.255,24,255.255.255.0
213.255.240.0/22,213.255.240.0,213.255.243.255,22,255.255.252.0
213.255.248.0/22,213.255.248.0,213.255.251.255,22,255.255.252.0
216.252.176.0/20,216.252.176.0,216.252.191.255,20,255.255.240.0
217.22.112.0/20,217.22.112.0,217.22.127.255,20,255.255.240.0
217.65.32.0/20,217.65.32.0,217.65.47.255,20,255.255.240.0
217.132.0.0/16,217.132.0.0,217.132.255.255,16,255.255.0.0
217.175.80.0/20,217.175.80.0,217.175.95.255,20,255.255.240.0
217.194.130.0/23,217.194.130.0,217.194.131.255,23,255.255.254.0
217.194.136.0/23,217.194.136.0,217.194.137.255,23,255.255.254.0
217.194.139.0/24,217.194.139.0,217.194.139.255,24,255.255.255.0
217.194.144.0/24,217.194.144.0,217.194.144.255,24,255.255.255.0
217.194.151.0/24,217.194.151.0,217.194.151.255,24,255.255.255.0
217.194.152.0/24,217.194.152.0,217.194.152.255,24,255.255.255.0
217.194.157.0/24,217.194.157.0,217.194.157.255,24,255.255.255.0
217.194.192.0/20,217.194.192.0,217.194.207.255,20,255.255.240.0
